#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 k3 	 E(k3) 	 k4 	 E(k4) 	 k5 	 E(k5) 	 k6 	 E(k6) 	 Chi2/DOF
5583	5.111637938	0.00869913601	74552.4296	694.2269599	1.937799818	0.00598941904	0.0438593803	0.0002632645068	0.04404949862	0.0002639112136	-0.2145913936	1.652547706e-07	-0.214591274	1.66102914e-07	14.21362506
5584	5.125828282	0.008852093806	75109.85816	461.0300322	1.939138703	0.006362165984	0.1053413143	0.006708366412	0.09029875043	0.009094841472	0.07641745845	0.004836250884	0.09019494189	0.009158103649	16.36666909
5585	5.115157031	0.008143409781	74230.5991	472.3655126	1.94266628	0.006127523699	0.2864244041	0.002216683826	0.2861372329	0.002213792999	-0.1781539773	6.206998925e-07	-0.1781536101	6.213461966e-07	16.01329274
5586	5.074243033	0.008378148833	86755.63026	1934.239711	2.099905988	0.009713508319	0.1104052601	0.00547447331	1.527650242	0.0373290617	1.200327389	0.02987257927	0.1043033495	0.005083542332	10.64341195
5587	5.132106766	0.009188956059	74418.23121	460.7805824	1.904661912	0.006554554907	0.156215729	0.003708184677	0.1219671123	0.002523613635	0.09224248041	0.001792008314	0.1219668076	0.002523640141	18.65799266
5588	5.061372609	0.008204591607	76734.10847	451.3743831	2.055870689	0.007563975241	0.2899987775	0.004875739908	0.4246266453	0.00533806527	0.2899951707	0.004875672651	0.2029027288	0.001846386589	11.44209827
5589	5.084461246	0.008554310097	74505.15087	455.901479	1.987565742	0.007513337731	0.1725800463	0.003918810487	0.2546178257	0.006929859114	0.1944110818	0.004414631629	0.1259880072	0.002588174943	9.618390594
5590	5.105485734	0.008937319456	75637.21855	468.8982045	1.951875327	0.006888324494	0.03188182925	0.003144133575	0.01871310295	0.002881862058	0.009817106246	0.002799052323	0.01880065661	0.002897853112	13.38386447
5591	5.118440886	0.008788252874	74556.07502	451.1640139	2.001040087	0.00706835957	0.1600228949	0.003937917029	0.115007825	0.002294476339	0.07268817612	0.001291612719	0.1149618595	0.00229920458	8.880782193
5592	5.086806086	0.008554231793	88335.18779	1610.302217	2.046707542	0.008682875134	1.570862952	0.03443027108	1.918866801	0.04291140553	-0.1916087951	2.954371322e-07	-0.1916085899	2.959844619e-07	15.61029334
5593	5.123070561	0.008458757866	75252.48059	454.2393781	1.989197977	0.00651811793	0.09638555631	0.005132939594	0.09514212903	0.005079022691	0.09512698227	0.004620611828	0.09394036977	0.004542672737	15.47940357
5594	5.120387086	0.008627340594	76109.61448	457.3397151	1.9331069	0.006151904738	0.1634348629	0.0009961366772	0.1269843661	0.001465944233	0.09452017754	0.0005402318879	0.1269844134	0.001470604969	17.36266667
5595	5.097795765	0.008918763881	74337.14611	444.8224672	2.020106258	0.007577621403	0.1771937306	0.003827333414	0.122117847	0.01083142855	0.06737688421	0.0009682279189	0.1220659025	0.01078190005	9.252295245
5596	5.085670591	0.009016507528	75323.32209	465.9016393	1.97729983	0.007488851004	0.1620359623	0.004286623954	0.1126877162	0.002267897697	0.06292075181	0.001087311986	0.1126264045	0.002282181506	6.649894571
5597	5.109155133	0.008835615349	74437.41535	459.4179896	2.000356457	0.007006793532	0.09390023368	0.005834386324	0.07939060295	0.008425884457	0.06839061865	0.005178720787	0.07914512635	0.008421795286	11.2714653
5598	5.117030682	0.008699055659	75955.81885	457.6612815	1.937873725	0.006405263986	0.1609024851	0.005359784894	0.1291348878	0.003983980367	0.1010085237	0.003030436022	0.1291377059	0.003983712474	17.48825221
5599	5.108498265	0.008823296561	74381.27692	463.7681942	2.002667897	0.006949666861	0.1748153614	0.002771211039	0.1704338184	0.002670312244	-0.170939005	9.107676894e-07	-0.1709386194	9.111465601e-07	19.3874056
5600	5.038748431	0.008725039722	85915.45806	1296.266171	2.167316997	0.009396387167	1.078671637	0.01888593465	1.381606816	0.02642731494	0.06799078673	0.004667746785	0.06535058697	0.004485925326	9.827042132
5601	5.056544639	0.00879260159	85570.84613	2826.570721	2.147415304	0.009501080806	1.17074107	0.01990328657	1.4833531	0.02767790534	0.07438379509	0.003159042641	0.07014150552	0.002953734237	4.164505596
5602	5.072743875	0.009178497132	86235.17934	18406.45662	2.097693095	0.009888651723	1.52856115	0.04870869002	1.869888884	0.05762806325	0.02378588138	0.003328685267	0.02472450548	0.003390022929	7.832710316
5603	5.04330831	0.009286244072	86224.89014	2484.317929	2.148556946	0.01080633729	1.363405722	0.04308549559	1.695786377	0.05069282555	0.08755558814	0.005634115938	0.0896917704	0.00578740293	8.018570436
5604	5.115710696	0.009078551309	75107.8482	444.4399026	1.974407979	0.006650506996	0.1414690716	0.003727804287	0.1097892155	0.002318298417	0.07614941105	0.001357822683	0.1097881682	0.002319455768	9.44155608
5605	5.093290695	0.009228670857	74358.56466	451.1612296	2.002280426	0.007260774025	0.1588944757	0.003925095262	0.1171417072	0.002243569462	0.07388099965	0.001192834113	0.1171276795	0.00224705582	6.370582075
5606	5.121546824	0.009450986863	73000.67437	454.9159299	1.962716861	0.006926493697	0.09567604491	0.005443129845	0.1006570206	0.005697881759	-0.07317022259	2.239665381e-06	-0.07318345498	2.289568226e-06	20.06176621
5607	5.047262015	0.008879062337	73483.23893	452.6667577	2.061563246	0.007132177174	0.07010651154	0.0003676861184	0.05972967557	4.289902947e-05	0.05108841721	0.0002269870099	0.05952997186	4.579403434e-05	2.365103949
5608	5.040967914	0.00918365439	73968.65983	493.3136642	2.079462328	0.00978053967	0.4096114307	0.08962768094	0.4249082001	0.09390177792	0.05420388788	0.003776009704	0.04934598306	0.003346596745	0.8095132671
5609	5.060838973	0.008728390217	85587.84553	151.6121481	2.136052545	0.00938840459	1.075622521	0.0169959505	1.380923437	0.02410698143	0.0549860912	0.01279221323	0.05521245686	0.01282884008	12.6730212
5610	5.034591019	0.009029150293	83729.89632	1912.561592	2.195391133	0.009905119414	0.9443681113	0.01254591944	1.233529032	0.02068009505	0.07300209644	0.00227108734	0.06520527578	0.001992658041	4.151040203
5611	5.060623016	0.00930776465	85523.72658	2800.634906	2.198069382	0.01031123797	1.347224703	0.03192084814	1.675319698	0.03921561984	0.04886960317	0.005916796379	0.04766606921	0.005796694289	8.969079611
5612	5.039671662	0.009186024282	83670.1025	1192.563811	2.185365604	0.0106940044	1.197157764	0.0290077009	1.510408326	0.03584320064	0.08650953357	0.005685933132	0.08809888245	0.005812430462	6.528387464
5613	5.045230343	0.009371024442	77241.70469	1256.610884	2.167261728	0.01473297092	0.8338443627	0.07913671552	0.933822239	0.1069528672	0.0765806342	0.00338249704	0.07230053183	0.003144800447	7.619875191
5614	5.035941101	0.009771087064	75034.641	1045.753687	2.125966552	0.01462952065	0.7256298344	0.07520753506	0.8149637902	0.09741605905	0.09278098378	0.005125346316	0.08787120133	0.004705314562	6.674202611
5615	5.094853432	0.009470140059	73269.28229	446.6295328	2.060084136	0.007381933397	0.1439379487	0.00377084707	0.1072174331	0.002344979613	0.07300844362	0.001434574342	0.1072154887	0.002345221126	7.138088609
5616	5.051900657	0.008918843577	83725.17276	1081.452023	2.149592262	0.00884841691	1.213328684	0.02124325542	1.522227797	0.02963769226	0.04280482603	0.003021605494	0.04075288297	0.002909052757	5.990817554
5617	5.066697019	0.008799189027	86020.43854	554.0914392	2.191615699	0.009642900136	1.313859541	0.03034307295	1.634916452	0.03765545349	0.02149556282	0.006484137199	0.02186895142	0.006533595356	8.854546717
5618	5.03713985	0.00931749117	79908.70314	2738.937247	2.170559536	0.02327700602	0.9037713979	0.07890222536	1.114650517	0.1446165526	0.08797653367	0.003357579628	0.08227427874	0.003048314111	8.095109731
5619	5.054561054	0.008581512919	86237.4885	1700.700502	2.202431766	0.008403653072	1.109817006	0.01632485788	1.401635435	0.02431068461	0.06596554299	0.003118358396	0.06290299147	0.002971877637	6.902795842
5620	5.098510588	0.00909887259	73249.00822	440.7516336	2.014722126	0.007029978241	0.134492962	0.004279368791	0.1043158472	0.002715818182	0.07295430955	0.001634179621	0.1043153008	0.002714423542	6.107868552
5621	5.002635211	0.009626088039	56448.29472	17488.46734	2.211351322	0.02788068782	1.433237057	0.02888268443	3.13109369	0.5681298234	7.991252277	1.618750606	3.131502383	0.5716016738	7.090944758
5622	5.034791202	0.008650898316	76927.84634	492.9876278	2.136041133	0.008315884258	0.4793286601	0.006890797932	0.6942250167	0.01009590434	0.4786026638	0.006870732352	0.3672989395	0.003140979901	8.487306352
5623	5.049470619	0.008808215452	85185.5023	1062.284322	2.164580388	0.009477693345	1.126104358	0.02245457602	1.432532536	0.02986085414	0.09560152649	0.005473543052	0.09191971974	0.005204012598	4.874322501
5624	5.056628132	0.009194562726	84610.44511	1652.739014	2.144284315	0.01030102493	1.384723352	0.040661099	1.713906175	0.04849832284	0.04946699729	0.003535924296	0.05076180189	0.00361809003	6.431916193
5625	5.0507408	0.008589145687	85488.04976	401.9043701	2.168235214	0.009254216331	0.7058425913	0.08924079707	1.143106608	0.02046354451	0.7057497372	0.08924449786	0.5475254668	0.01064369498	7.415300336
5626	5.049963499	0.009232946953	75536.82129	784.0017755	2.101749237	0.01211281944	0.7832404238	0.06943079259	0.8433037409	0.08492250657	0.02238244512	0.004776864117	0.0227126196	0.004812564514	7.818771145
5627	5.078390209	0.009041124981	76038.3006	4616.469977	2.156960625	0.01300310556	1.517567435	0.03293871996	2.122959397	0.1046568047	2252148.904	140519.4036	1808957.262	111390.8422	9.611105774
5628	5.035255698	0.0086557517	84445.6813	5804.615272	2.187423819	0.02195000207	1.006681421	0.06621102459	1.292738337	0.1458871707	0.0821588454	0.002887354096	0.07640053903	0.002636515499	6.533391995
5629	5.031513139	0.009170588247	83022.96112	2968.389114	2.174671934	0.02348536785	0.9081931981	0.07423511883	1.144775681	0.1440522552	0.1082247163	0.003995055216	0.1013568333	0.003581963888	8.138291551
5630	5.05109759	0.00825051163	85396.66422	20862.5407	2.201651333	0.009101800039	0.8335266612	0.02343842155	1.272722101	0.01878415168	0.8332618797	0.02342668401	0.6877826331	0.01105209564	5.994660009
5631	5.033830813	0.009362621126	77551.59864	687.2640338	2.121319836	0.01207172267	0.5894859716	0.05063647769	0.66065658	0.0621546804	0.08292518146	0.003263770112	0.07462580086	0.002782268726	8.319734981
5632	5.070546927	0.008697751186	84928.11256	1326.616094	2.15491852	0.008400668412	1.209113729	0.02113975816	1.510937942	0.02976420277	0.06549313172	0.003650021658	0.06332118162	0.003528232943	7.114309333
5633	5.065381296	0.008485838667	88603.74997	840.2758921	2.134753621	0.008870015901	1.223005456	0.02382257804	1.537129222	0.03132009276	0.06639476467	0.004823578136	0.06336451782	0.004597927609	7.814977137
5634	5.041024449	0.009879132917	73839.34738	541.2980432	2.126320642	0.01136398597	0.4266825748	0.04497552348	0.47303166	0.05154977244	0.05441479484	0.002571789988	0.04407924126	0.00200344151	2.016820109
5635	5.047461481	0.009114634434	78834.27294	1257.010198	2.108277708	0.01590296356	0.716681256	0.09000095102	0.7993857837	0.1158250235	0.05271989567	0.002302273158	0.04612109488	0.00199992501	2.86470552
5636	5.087426926	0.009631013381	73151.05552	448.0061383	2.041014247	0.007252931769	0.134633279	0.004594186445	0.1040526414	0.002965339931	0.07327480104	0.001833754383	0.1040286126	0.002970625703	5.555741369
5637	5.034022387	0.009094672411	81084.90786	1470.181902	2.141250515	0.01582224479	0.7824653774	0.0638847794	0.9209109213	0.09523651012	0.06798821005	0.002492513766	0.06099866571	0.002179144732	4.50587437
5638	5.091041023	0.009249324753	73209.57007	443.068172	2.045829682	0.007467468782	0.1417770941	0.003680516908	0.09966926065	0.002067150042	0.05760978527	0.001072123023	0.09966601351	0.002067268233	5.110892222
5639	5.079478478	0.008793683196	88550.79222	951.9956508	2.099229928	0.008773806519	1.510427012	0.04083641193	1.843727389	0.04961996594	0.01676491854	0.01101582108	0.01690811144	0.01104728617	10.20885282
5640	5.091470367	0.009215351185	74302.54634	456.2599788	2.011794106	0.00729550434	0.1417096515	0.003559214909	0.0979528433	0.002061649447	0.05640316085	0.001128421328	0.097888542	0.002065713891	7.039395838
5641	5.075143083	0.009024446751	74094.48233	458.2078493	2.012865292	0.007742502753	0.229976685	0.02879525683	0.09149797328	0.006360967258	0.07908006156	0.00440738132	0.2154829939	0.02969818302	6.943435983
5642	5.075263796	0.008823403475	74370.34489	453.4267668	2.038476718	0.007103780142	0.1133128701	0.04462029834	0.1524928757	0.003776870206	0.1133033347	0.04462502625	0.07928499517	0.001733101424	5.13080044
5643	5.060185974	0.008858590082	74964.04761	458.3655893	2.031759856	0.007460840636	0.1660977843	0.003215025553	0.2235234695	0.002922558641	0.1661410705	0.003215857858	0.1167830956	0.001150796354	8.886369442
5644	5.080277399	0.00908137835	84336.3455	1828.316584	2.078819817	0.01150858532	1.641600135	0.05601749963	1.922626514	0.1001915921	-0.1363737567	1.41037979e-06	-0.1363739946	1.410278542e-06	11.94168251
5645	5.015035082	0.00892586168	58021.54535	3982.104696	2.102813148	0.02349813501	1.694766363	0.05897053491	2.971195402	0.9025314043	6.355165036	1.132446701	2.971161408	0.9024425893	9.457492789
5646	5.065499247	0.008749975023	87187.73247	392.3048421	2.124683317	0.009120663197	0.9063840233	0.08818972156	1.380087595	0.02970806726	0.9062657793	0.08751053811	0.7366680435	0.01975776582	10.62240026
5647	5.058466453	0.009092817118	87012.27997	5230.278213	2.105284847	0.009681001148	1.525819975	0.03731626553	1.882133489	0.04551432612	0.06266842404	0.01145917299	0.0621786005	0.0113907164	10.04762427
5648	5.085605897	0.008745414402	87489.17853	18969.20903	2.092007492	0.009061596707	1.62983641	0.03957269257	1.99123752	0.04828070939	0.0353318276	0.005022394069	0.03490511122	0.004986519667	12.30089741
5649	5.087881039	0.008627763652	75389.93138	454.6666052	1.995556639	0.006286354213	0.0591136162	6.504085959e-05	0.06538141972	0.0006544243206	0.0585711246	9.390824188e-05	0.054288687	0.0004583378039	14.73889893
5650	5.072040629	0.008907795839	75006.57904	446.904709	2.145890048	0.006912916176	0.1028801281	0.007630063813	0.1049589282	0.007758762368	-0.03346554282	0.002299420873	-0.03343704002	0.002302008858	13.53609775
5651	5.071835803	0.008809201875	74976.99181	456.778916	2.002149383	0.007341619232	0.203272183	0.004502804007	0.2330056928	0.005721425855	0.1144529507	0.002400438355	0.09481420482	0.001891167087	6.287462302
5652	5.069049977	0.009200592661	88142.06299	2287.253782	2.232049041	0.009974042273	1.488367632	0.0466344484	1.823941911	0.05494190686	0.05943782855	0.02165517551	0.0596400777	0.02171973613	8.517486969
5653	5.079978477	0.009144073787	82392.71959	2932.532781	2.024538616	0.01286031248	1.816374512	0.1492607107	2.054415265	0.2458874054	0.001471529969	0.01334995568	0.001371993088	0.01331797862	11.11704126
5654	5.071517825	0.009228245019	75117.41047	449.1535484	2.160324111	0.008238328839	0.2205159721	0.03557822387	0.2371067485	0.03518102752	0.07359725344	0.007034268079	0.06395298351	0.005230247881	4.736555806
5655	5.07379902	0.008905485428	74966.74265	451.5291256	1.987697154	0.007090193802	0.1532094173	0.005071646346	0.1178061957	0.003146792563	0.08014319219	0.001787940623	0.1178017773	0.003147762141	6.864424522
5656	5.078425098	0.008983925468	75294.51538	453.7360703	2.150955722	0.006722899986	0.1440208297	0.001609990141	0.1458314005	0.001633511431	-0.1710254224	7.105485335e-07	-0.1710252374	7.107882578e-07	8.555582478
5657	5.053637797	0.009541614702	75642.38505	537.5652978	2.022784924	0.01085877412	0.3972658842	0.06985485482	0.4285883101	0.07565062327	0.06888282252	0.004419213585	0.0600062603	0.003519909633	3.829918306
5658	5.089045053	0.008769409796	75293.18314	440.2665489	2.148025759	0.006647109444	0.05892756033	0.0002235968531	0.061230205	0.0006092725913	0.05461189347	0.0002811913316	0.05336388313	0.0004809711425	8.993807593
5659	5.083730793	0.008834927683	87668.60311	724.0784477	2.050374318	0.009356808944	1.509595849	0.03515686292	1.839576183	0.04176986289	0.02434614113	0.002123849998	0.02613154594	0.002206289688	9.916064134
5660	5.090085305	0.009214665767	84739.5696	5912.322534	2.169118932	0.012976787	1.568291419	0.0781274877	1.903276953	0.1590278076	0.08604975754	0.009735015835	0.08502765282	0.009619620174	10.1435448
5661	5.063420755	0.009006345695	75108.72973	472.365647	2.015413239	0.008834815864	0.276843855	0.04518919615	0.2995683675	0.04701384241	0.05739291596	0.004473072787	0.04687587665	0.003314800842	3.689886838
5662	5.06207169	0.009302695177	73078.66966	447.8097491	2.138510952	0.008419922852	0.2222852701	0.03633093211	0.2458499764	0.03420636814	0.09899535033	0.01029771052	0.08439368431	0.006586934954	4.84348729
5663	5.070793494	0.00891628204	74918.3009	458.7162666	1.989039911	0.00701682242	0.1425414933	0.005441279518	0.1124853756	0.0128024737	0.08178122382	0.002319911053	0.1124687583	0.01256044087	9.121924883
5664	5.061818427	0.008573081096	72962.75921	433.9155294	2.137954097	0.006504178979	0.01710985066	0.0005564951728	0.03132519326	0.0004142291893	0.01717965567	0.0005578552026	0.008226600515	0.0003254727654	8.682139815
5665	5.078256016	0.009014458464	74753.98683	457.9558399	1.977984794	0.007001398779	0.158290981	0.00557768631	0.1263882357	0.003818808162	0.09557421129	0.002580814584	0.1263431575	0.003827515727	7.631374976
5666	5.085423917	0.009649459929	84010.41267	3197.536624	2.166305957	0.01422052932	1.60246488	0.09769686418	1.908409139	0.1945253921	0.07920196923	0.007685851267	0.07823454649	0.00759360075	8.51480308
5667	5.052437319	0.008780205345	78680.04209	2306.813002	2.057481047	0.0157633001	1.314441888	0.1486879538	1.449819068	0.2138147535	0.01572767192	0.005501820529	0.0157025981	0.005499167485	8.832934846
5668	5.064875118	0.009554578855	72530.74078	445.6852162	2.133638261	0.008341128566	0.2015367009	0.00240893469	0.2230820521	0.003832091703	0.08085611205	0.002479344005	0.06522879969	0.001791186319	3.184591025
5669	5.06293325	0.00885475864	75089.62864	459.9248597	2.009322917	0.007728291885	0.2656306151	0.03693535817	0.2818539124	0.0377687355	0.05325136448	0.004565158485	0.04649041581	0.00376336175	3.784138487
5670	5.070292851	0.008451237234	89618.38403	2709.203654	2.126691371	0.009420136467	1.55667763	0.04462112322	1.917857856	0.05341696973	0.03916884573	0.00629125177	0.03949837354	0.006325602236	10.43589934
5671	5.077958904	0.008946625693	74656.87573	458.692517	2.021555912	0.006947216509	0.1499612093	8.949999164e-05	0.165201377	0.001163091612	0.1491508832	0.0001060769482	0.1348729447	0.0008727758003	10.0006735
5672	5.058744751	0.008802105988	89668.60461	1455.826344	2.141427417	0.009130166444	1.263963686	0.0221951218	1.580910709	0.03001583438	0.05518739704	0.003135643528	0.05307330021	0.003024949009	10.75069104
5673	5.084857923	0.008805260827	74820.40945	456.0779865	2.008074634	0.006942972209	0.1448415799	0.007221346516	0.1184716687	0.005063706619	0.09162068561	0.003371138307	0.1188241872	0.005021917819	7.259344553
5674	5.081455745	0.008707654119	76584.3693	448.3433408	2.033949589	0.007342350992	0.2303068788	0.0004098072774	0.2181346967	0.001191297846	0.04809794144	0.001623028995	0.06188242687	0.002248977506	4.105660153
5675	5.069445302	0.008243372157	87715.59721	3339.008987	2.118248526	0.008703533946	1.370468884	0.02985535171	1.708907091	0.03760925319	0.08884485886	0.008089656989	0.08710324681	0.007921770552	11.67091134
5676	5.05279075	0.008481534883	76129.53552	454.8605684	2.073972373	0.006512053406	0.06596643571	0.001569843937	0.06927149859	0.001643313333	0.06596797459	0.001573192913	0.06928564044	0.001648901968	10.45865057
5677	5.074898594	0.008751404374	75438.53763	457.7483556	2.015279151	0.006611853093	0.1077466708	0.006691073234	0.1107178605	0.006878302602	-0.1528480213	6.720513261e-08	-0.1528476891	6.705908777e-08	11.69216743
5678	5.073443677	0.008895587939	76617.2686	461.370208	2.034093711	0.006541959108	0.06341311465	6.939391867e-05	0.07064291748	0.000637321166	0.06239716916	0.0001103340321	0.05780370833	0.0004245161089	9.890197151
5679	5.083998831	0.008417879692	88102.59209	453.8889197	2.091592139	0.008066762568	1.259394468	0.02297462541	1.567650228	0.03097403035	0.08282998625	0.007433773695	0.08113576275	0.007286522789	9.448517094
5680	5.15153241	0.009628696311	74438.98336	443.1115025	2.071062715	0.006521218039	0.003285934904	0.005039775026	0.003836458433	0.005082499935	-0.1491915386	1.78304946e-07	-0.1491903929	1.599971998e-07	17.03760186
5681	5.061015373	0.008704874819	87005.51724	248.3999235	2.164202149	0.009102457164	0.7762680336	0.06160654411	1.229969172	0.02136543567	0.7762151365	0.06159166678	0.6124594704	0.01208097824	13.41945914
5682	5.115416354	0.009669652944	74701.5352	441.3921295	2.123287695	0.007380752748	0.1209123706	0.004154850997	0.08784341921	0.0219584413	0.05464875487	0.001523623102	0.08782315982	0.02175455444	7.313316385
5683	5.040365421	0.008596431289	88047.9294	19167.81719	2.183255313	0.009038106213	1.149697447	0.01627292639	1.458883846	0.02445963605	0.04698256289	0.002163334251	0.04417394952	0.002056041299	6.909255982
5684	5.111189983	0.009168398725	74193.03597	429.085035	2.13667525	0.006510449504	0.07490878428	0.0006153950155	0.09009949014	0.0005149222687	0.0748498572	0.000615132828	0.06101716949	0.0003861664428	18.52874218
5685	5.102755074	0.008921248782	76143.37001	455.5359245	2.012102243	0.006343283371	0.03616450142	0.003855497288	0.03795679654	0.003945939371	-0.134626004	3.01619788e-07	-0.134622543	2.929483157e-07	10.88603939
5686	5.103697579	0.009352715768	74030.26711	441.9203663	2.145501833	0.006767144966	-0.1521305806	1.279737558e-06	-0.1521339913	1.278178601e-06	-0.1579900224	1.024941567e-06	-0.1579864562	1.024097922e-06	10.81202619
5687	5.101609096	0.008895839343	86902.12478	2062.34092	2.084194829	0.01105492582	1.736546597	0.05553666861	2.079941179	0.1026682303	-0.1723294374	5.28827633e-07	-0.1723290299	5.293325262e-07	12.07081171
5688	4.600184436	0.009452705421	74314.92919	441.1861622	2.140944792	0.006917680497	0.2021464993	0.02102252107	0.2002880449	0.02089501115	0.02149230438	0.005067666534	0.02254661809	0.005217268102	11.51912336
5689	5.110312459	0.009009766679	76034.19417	456.7619241	2.003218261	0.006448571851	0.0679809662	0.0006884188725	0.07880037258	0.0005773238431	0.06793431386	0.0006881202023	0.05759972163	0.0004510814874	18.68876334
5690	5.116520546	0.009049059913	74734.0569	431.2541102	2.115682522	0.006781683924	0.1122404314	0.005214150125	0.08782895725	0.002027752227	0.06068671323	0.002283437504	0.08683462169	0.005127589307	7.272106642
5691	5.112402852	0.009320471392	74037.39971	457.2590688	1.998162159	0.006658423131	0.1602960727	0.01332720618	0.1486911204	0.01560249139	0.136785257	0.01087228731	0.1476443971	0.01551686573	13.03365501
5692	5.104063198	0.009083914426	86277.06151	1666.655346	2.210673659	0.008845547668	1.477437026	0.03530530028	1.79174873	0.04355495308	-0.08323074323	0.0008354832193	-0.08320353891	0.0008362703408	11.94987393
5693	5.055648353	0.008837672608	86481.20375	703.6613831	2.153457636	0.009235791367	1.197930883	0.01941837177	1.509635001	0.02729490456	0.05615357551	0.002777559582	0.05336741464	0.002647694799	10.67503904
5694	5.11044911	0.009183141456	73941.48462	436.1195019	2.132602585	0.007464416812	0.1802807639	0.006195697882	0.1419178907	0.00407050467	0.1062471474	0.002651928792	0.1419316622	0.004068893087	8.922468094
5695	5.07350148	0.008990045507	86998.6836	1912.826735	2.116623939	0.009095802965	1.521179911	0.03961114833	1.861323727	0.04848606615	0.01939830638	0.01697066014	0.01930521555	0.01693491363	10.24759162
5696	5.093956691	0.009368715858	73522.6043	437.1888247	2.155092459	0.007144662777	0.07672924968	0.004769426228	0.08923901537	0.005567340527	0.07672521962	0.004768236874	0.0651052835	0.004142744439	13.58679081
5697	5.103652089	0.009055872505	75008.92344	443.505382	2.008053023	0.006987255253	0.127545181	0.003897158453	0.08968163065	0.002292903029	0.05125848919	0.001224735337	0.08963061122	0.002297401352	6.241641646
5698	5.111446604	0.009207729594	74333.57106	431.0363413	2.14072816	0.007307860007	0.1264509702	0.00412800163	0.09188711126	0.002531026179	0.05655080597	0.001449291335	0.09157464075	0.002571244129	5.297140581
5699	5.097240558	0.009065302986	74465.86767	444.4998699	2.009166835	0.006927977149	0.1274908556	0.004581128205	0.1151485626	0.002154354423	0.06356018535	0.003305534153	0.07863417136	0.005297355002	7.044214208
5700	5.091660125	0.008941090586	75079.3461	454.7493275	2.045081664	0.0072127922	0.2254228642	0.003667755603	0.2212627985	0.002830889136	0.03333565732	0.002548025116	0.03853125063	0.002897093273	5.8115646
5701	5.071509367	0.008759683076	88882.1897	300.0583647	2.151356864	0.009226476137	0.8507775862	0.06887657947	1.315489013	0.02427168752	0.8507795232	0.06896927601	0.6821381034	0.0153114859	10.21639688
5702	5.047332801	0.008466250234	87460.84837	495.1274007	2.199320743	0.009286469393	0.7340653443	0.1275029408	1.184775603	0.02025185742	0.733946902	0.1274926119	0.5711317829	0.01151301082	10.08074107
5703	5.079051841	0.008552092898	76109.12553	451.6901995	2.05170269	0.006453499902	0.08605336652	0.003019914088	0.09143114015	0.003196670389	-0.1789333528	4.026341304e-08	-0.1789328917	4.014279721e-08	9.812644262
5704	5.094499972	0.009134591466	75331.45375	458.1398877	2.035121877	0.007409634554	0.2082198762	0.02335346573	0.199333369	0.02328192853	0.03654365668	0.002721707894	0.04421150647	0.003389773554	5.378215946
5705	5.105604936	0.0082780407	76893.68875	447.164509	2.018526536	0.005441691371	0.04529323178	0.0009674002893	0.06033830747	0.0006591911069	0.04575395284	0.000978111316	0.03684196079	0.000606364475	11.88655399
5706	5.106392041	0.009282628538	75964.81408	459.4530179	2.023985386	0.007271303252	0.1802313042	0.01963684095	0.1687152384	0.02024838097	0.0456281791	0.003214687197	0.05634069257	0.00452363472	6.865936623
5707	5.066342302	0.008806867114	76105.98282	474.1482599	2.061219649	0.00653671499	0.08228852092	0.001361240118	0.0862510276	0.001421363954	-0.1842385989	5.79986181e-07	-0.1842380533	5.809208657e-07	10.26203609
5708	5.074563865	0.009161315961	87653.22377	1117.351482	2.139769071	0.009216125518	1.383812369	0.02835942577	1.702532505	0.03595246049	0.0681921903	0.006358539099	0.06698968773	0.006248099735	14.9059373
5709	5.057758938	0.008632812907	59597.45722	1642.337373	2.05103698	0.01424152161	1.906100961	0.08504302165	2.7843519	0.3606890699	5.161172984	0.6029370599	2.784304379	0.3577398689	11.987456
5710	5.105566335	0.009112327463	73620.1417	451.1979989	1.997949816	0.006595379464	0.08602832334	0.0007827245294	0.09792928108	0.0006706668768	0.08597825455	0.0007823964641	0.07466425902	0.0005298268756	16.57152478
5711	5.092203433	0.008851263689	86547.93237	1787.691775	2.134101677	0.008913777326	1.534572325	0.03345908912	1.873929396	0.04136652591	-0.1690147831	5.726005674e-07	-0.1690144061	5.73064779e-07	11.92655293
5712	5.090403534	0.008946382367	73531.97947	450.5642369	2.01142011	0.006773201283	0.07692682673	0.005984667027	0.08636651683	0.006910751609	0.0768835738	0.005971332362	0.06776742947	0.005204509691	12.8834067
5713	5.03538864	0.008462951754	87243.90641	343.5174225	2.234718595	0.009684200117	0.6015294283	0.05615838072	1.032849079	0.01641349102	0.6014997523	0.05615785048	0.4432336373	0.007321920409	11.2217756
5714	5.099984785	0.009183252904	73828.85515	447.5030201	2.00035689	0.007263893263	0.1713364211	0.02058897951	0.158324588	0.02201407631	0.05082083251	0.003233763258	0.06538091403	0.005331372087	6.227025819
5715	5.111810364	0.008838347237	75341.89864	444.2141483	2.037855605	0.006793074992	0.1271593636	0.002808614542	0.1187310977	0.001249780334	0.04588632701	0.002527059735	0.05839270969	0.003705610655	5.187594704
5716	5.072357843	0.009021683825	85665.75032	1651.407612	2.116585713	0.00945680309	1.429108233	0.0275853514	1.764355929	0.03521383629	0.05697111266	0.003740876004	0.05523425683	0.003639416243	13.71290025
