#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 Chi2/DOF
1033	5.066312258	0.00910247029	72029.86585	460.7788913	2.031105664	0.008199572318	7.405908585
1034	5.053665694	0.009346348837	72406.23234	464.7474977	2.032512545	0.008317316125	8.729811003
1035	5.058518436	0.00932837801	71883.47307	462.0739386	2.038287799	0.008366582015	3.074769846
1036	5.045663698	0.009512441401	72195.26745	465.1259788	2.04304682	0.008477017916	4.591391384
1037	5.05113703	0.009603113613	71906.85294	463.9291411	2.043366268	0.008508725448	3.612874028
1038	5.081746496	0.009424454084	72484.52691	466.62695	1.985617699	0.008028966554	8.249037576
1039	5.065976944	0.009159362186	72234.95878	462.0067333	2.031339653	0.008222124704	6.451157216
1040	5.051169511	0.01021935746	70331.57379	459.3346973	2.085392351	0.009091204194	6.483896619
1041	5.050359416	0.009908515614	72737.7521	468.6372856	2.057107294	0.008705606198	7.576711989
1042	5.043274561	0.01033707103	70211.05483	459.4037063	2.099511585	0.009271331383	9.105888865
1043	5.059004915	0.009844097932	72498.99246	467.4184925	2.047120255	0.008612888523	7.77365997
1044	5.039734719	0.01015468366	70739.86395	458.6617608	2.108900385	0.009185414368	7.398343359
1045	5.048986559	0.009982695274	71680.05188	464.4941161	2.067311529	0.008839571648	5.196447817
1046	5.045770322	0.01032227942	70066.69004	459.3363827	2.088559207	0.009177705026	6.706378536
1047	5.056561832	0.00980567388	72177.78497	465.2136571	2.054624642	0.008648287443	4.061800097
1048	5.040821536	0.01049996925	70753.48435	463.5809107	2.090357519	0.009243240363	10.71927032
1049	5.052548435	0.00990890074	72262.20821	466.6849979	2.055765606	0.008703462682	8.01275721
1050	5.044349939	0.009676126647	73732.69599	469.3230098	2.073099517	0.008676161491	5.710699009
1051	5.044507364	0.009820657162	73318.96582	468.0946327	2.081896314	0.008803941683	7.88662907
1052	5.056219616	0.009952514686	73156.1023	470.0787537	2.061621724	0.008748476348	8.04363663
1053	5.049020908	0.009841469159	72994.59467	467.6144902	2.072198693	0.008754168589	8.719242542
1054	5.034866276	0.009941410924	73619.68156	470.5593554	2.083188734	0.00885612153	5.368324266
1055	5.050613004	0.009750865611	73311.30581	468.0019818	2.073056501	0.008716807894	4.045944084
1056	5.039232421	0.01003645963	73337.74798	470.5180814	2.076816434	0.008854902551	9.981886124
1057	5.053454234	0.009631910513	73275.28378	466.9890247	2.068964804	0.008633834506	3.561545553
1058	5.041271146	0.0100519443	73407.8932	471.4443096	2.07406315	0.008859609159	7.19823634
1059	5.053272876	0.009836175259	72960.78549	467.7770536	2.062817112	0.00868058385	5.280128905
1060	5.047022168	0.009865639295	74158.64126	469.6340537	2.10150507	0.008925116994	3.792760096
1061	5.039864336	0.0101604772	72471.32057	465.4362351	2.110058334	0.009173383672	10.37181718
1062	5.058080196	0.009913124567	73692.64989	470.0141523	2.081012502	0.008841243002	6.416063584
1063	5.044047905	0.009862797079	72944.87589	464.1365404	2.109635612	0.008999809062	5.917082129
1064	5.033635328	0.01009966202	73548.81091	469.1217274	2.111497911	0.009120915919	8.508158288
1065	5.054407862	0.009963407166	72092.84659	463.2114673	2.092238568	0.008969258994	5.736019473
1066	5.038840122	0.01019407931	73240.02386	469.1853662	2.105093891	0.009128284339	7.069253678
1067	5.051031744	0.01021346065	72271.5061	466.2824778	2.09266141	0.009083409135	7.46620791
1068	5.048056503	0.01009830762	73642.75312	470.7318815	2.091027317	0.008975774312	10.00837707
1069	5.046449592	0.009946229882	72522.73828	463.6234905	2.107621655	0.009053750356	6.981605711
1070	5.046768639	0.009810399214	74446.13686	470.3353741	2.102331721	0.008907409497	10.51597429
1071	5.047130869	0.01034151275	72760.85296	469.1368292	2.097153355	0.009158151525	7.248639211
1072	5.047998628	0.009852583584	74555.19162	470.7702477	2.10497814	0.0089377989	8.631987371
1073	5.050071977	0.00992545549	73433.29562	466.4084818	2.109147372	0.009016923095	4.741227115
1074	5.043024601	0.009807665332	74676.3661	470.5888369	2.107711221	0.008905358575	5.540241375
1075	5.058320561	0.009878347504	72697.06625	464.5477194	2.090067931	0.008888268216	5.130904552
1076	5.046436919	0.01004270507	74682.21086	473.419374	2.097918218	0.008955704069	7.306102851
1077	5.055479873	0.01005592178	73026.13073	467.3786618	2.089904948	0.008948828429	7.897586721
1078	5.046377051	0.01004214562	74216.34243	471.9324299	2.098334985	0.008989212843	9.67617254
1079	5.046228435	0.009852120184	73142.31844	464.7641087	2.107560961	0.008969039957	5.228563225
1080	5.064109271	0.009600665675	72891.40355	458.504578	2.122907485	0.008923801248	8.256243112
1081	5.058522257	0.009194834093	73759.12515	470.8134211	2.007734148	0.008080765082	8.368683119
1082	5.049919978	0.01026186289	71872.17365	460.4816164	2.139327815	0.009426715607	6.623515873
1083	5.060982574	0.009149043306	73380.94972	469.2152432	2.0029015	0.008040010936	5.060362461
1084	5.05618358	0.009688488147	72958.09775	459.8042349	2.138251544	0.009099018331	3.487794923
1085	5.060859528	0.009695796669	72586.4382	470.1293719	1.993891278	0.008233158096	7.352018199
1086	5.053255284	0.01009865668	72621.01171	462.3348547	2.129543034	0.009237749326	4.028265894
1087	5.062831658	0.009257892491	73118.67216	469.7687277	1.989392122	0.008004861609	4.403514075
1088	5.059217792	0.009859294538	72917.11246	460.906422	2.128731195	0.009099479417	5.727646414
1089	5.047682131	0.00924650871	73482.49422	470.5541561	2.010758513	0.008137569692	6.743849088
1090	5.048391962	0.009415876906	74164.3493	470.1837771	2.047759446	0.008370808298	3.7638358
1091	5.067249869	0.00956252111	72875.44674	465.0722017	2.050894352	0.00848266395	4.322941815
1092	5.060373617	0.009280668912	73968.96685	469.0279886	2.037478978	0.008282805744	3.434429925
1093	5.050925942	0.009799410602	72324.75679	464.5732127	2.073868374	0.008771053568	4.809483875
1094	5.053231618	0.00939301398	74316.66488	470.9243566	2.045669207	0.008354700703	5.506633583
1095	5.053770133	0.009912383834	71858.24401	463.9685542	2.074717296	0.008862774642	7.308487725
1096	5.051626929	0.009478083044	73838.42476	470.0968937	2.038219589	0.008342547995	3.343204367
1097	5.050949952	0.009479386139	72729.59347	462.4913966	2.080889734	0.00865905954	5.881450571
1098	5.048720638	0.009421520154	73976.11761	469.410633	2.046005179	0.008376648073	3.73595382
1099	5.049209874	0.009545312995	73147.17913	464.1137645	2.084066338	0.008694099352	2.886968575
1100	5.043129489	0.009386341129	75246.59262	474.9430215	2.049068564	0.008366642937	4.671067711
1101	5.056655318	0.009362394773	73839.73253	467.6472139	2.048922919	0.008358257126	3.800376282
1102	5.058330377	0.009599143196	73911.84506	472.0329103	2.027593374	0.008334027542	7.83024506
1103	5.0608435	0.00913768289	74072.31172	466.2850718	2.060071694	0.008336751725	5.923305011
1104	5.068986031	0.00920896238	75130.385	473.4650901	2.014967078	0.008043719877	6.258038921
1105	5.057491702	0.009637276232	73163.85055	467.8697024	2.045160173	0.008479688059	7.514311768
1106	5.054972471	0.009191936032	74557.11568	470.6333903	2.041930647	0.008248501139	3.965689815
1107	5.082579934	0.009901108712	74317.73956	480.1754191	2.000351989	0.008272398362	8.802108315
1108	5.045049104	0.009460283308	74665.07298	473.656093	2.045663255	0.008396345531	5.827809512
1109	5.05120955	0.009592803399	73692.33748	469.3253732	2.057241438	0.008526894	6.496603679
1110	5.062676756	0.009250420344	72089.50312	464.1108061	2.007907127	0.008124119422	7.728482723
1111	5.050015646	0.009379825501	75168.6188	472.6675341	2.056974452	0.008387944804	5.202835185
1112	5.058092598	0.009754461624	71882.39906	467.2025879	2.00807761	0.008348887772	7.081234353
1113	5.043032921	0.009362154985	75650.12658	474.3537473	2.061305911	0.008391025023	6.442887123
1114	5.065423266	0.009347188091	72094.13012	464.6599922	2.006149349	0.00815020736	7.669361944
1115	5.053261741	0.009333846508	75483.14029	473.7626411	2.053402875	0.008344088207	2.566420855
1116	5.061793218	0.009468601338	71654.1318	463.903385	2.012545373	0.008263785606	4.703483182
1117	5.060625133	0.009313927625	75496.56305	474.4510704	2.034231912	0.008192659855	4.963036069
1118	5.050478079	0.009625085685	71704.66776	465.2739142	2.019872716	0.008378395155	4.44087326
1119	5.053296405	0.009490219763	75339.94942	475.0066058	2.049207526	0.008390017861	6.292312682
1120	5.055798189	0.009799316807	73802.13831	469.0571337	2.077928029	0.008730618714	6.417511351
1121	5.051671779	0.009684461577	74882.32683	473.0640573	2.065439567	0.008573667685	4.555487278
1122	5.059303661	0.009814159497	73435.16525	467.5023753	2.083882768	0.008806218879	7.39347561
1123	5.057283008	0.009605832389	74982.85466	472.9664373	2.061227873	0.008512136375	5.016147821
1124	5.055975519	0.009481350672	73912.72119	465.3530766	2.092240265	0.008678953417	3.490415851
1125	5.059938873	0.009779732379	74076.37016	471.6446877	2.058232063	0.008602788191	7.735089004
1126	5.049912188	0.009806916714	73452.81334	467.4549628	2.087798789	0.008820701936	7.289338568
1127	5.067180487	0.009334170049	74914.7084	470.6980607	2.052996282	0.008337435726	5.183720943
1128	5.049451169	0.009796651651	73509.24358	466.8251765	2.085728876	0.008783049594	3.637257432
1129	5.050458074	0.009514447835	74903.09979	471.879986	2.074578754	0.008580125493	5.830676469
1130	5.063955152	0.009488780461	73367.87462	465.4507842	2.059531143	0.008469209844	6.640285067
1131	5.060046105	0.009677054368	72026.14369	463.8753754	2.043726428	0.008513441338	5.502724901
1132	5.056234093	0.009772170465	72856.58961	465.4010967	2.075343625	0.008743866119	6.684032255
1133	5.071218631	0.009508159339	71733.74542	461.4944336	2.035728358	0.008398349266	3.826172221
1134	5.061381163	0.009420277734	73354.90117	463.9925275	2.075471659	0.008555709398	5.680769169
1135	5.063769329	0.009781846744	71255.98303	462.0378404	2.046244233	0.008620746125	3.606053304
1136	5.067520082	0.009690743626	72513.34585	463.7905584	2.060676044	0.00860407794	4.165258127
1137	5.064584058	0.009359503098	71874.21715	460.5339356	2.049671384	0.008428894187	3.856982499
1138	5.050664306	0.009756555348	73355.64586	466.5666573	2.08845431	0.00880753453	3.992480735
1139	5.057411066	0.009750686256	71860.90763	463.283772	2.048386656	0.008565018808	7.813268241
1140	5.051885263	0.009760547842	73699.4615	468.2035933	2.087023408	0.008799322788	7.088899081
1141	5.05237752	0.009587532915	75394.22323	472.1443666	2.08781593	0.0086499101	4.964043135
1142	5.05769519	0.009673085319	72727.29855	464.2607638	2.078925523	0.008738603874	5.421606296
1143	5.045741338	0.009566940568	75467.76113	471.6142817	2.100914344	0.008731412184	2.020510385
1144	5.053729121	0.009533913589	74295.6754	468.0375914	2.085046461	0.008653711446	5.203078405
1145	5.073609126	0.009319719053	75046.00837	469.2158003	2.069737199	0.008430775306	6.783268346
1146	5.042483143	0.009699203807	73585.67816	466.266612	2.095163792	0.00881173617	2.411418647
1147	5.054882459	0.009485806175	75531.78542	471.5929572	2.084304733	0.008574354769	4.387483048
1148	5.046260605	0.009657002338	74185.77664	468.6429972	2.091760124	0.008759311473	4.039983763
1149	5.051206134	0.009479916321	75483.05457	470.9457769	2.092663289	0.008634048927	4.111787923
1150	4.546524449	0.01001884966	73046.15659	451.208637	2.214406614	0.008749727235	3.225438991
1151	5.047585599	0.009539117526	75206.9895	474.9792191	2.058059689	0.008486662189	5.65436033
1152	4.546018385	0.00999918984	73106.96337	450.4302781	2.22522139	0.008807957676	3.975127392
1153	5.055035983	0.009190178409	74984.73694	470.6325114	2.054405417	0.008289259946	6.17032304
1154	4.544298985	0.01014126333	73819.87169	454.0555267	2.211281442	0.008756269034	4.892533368
1155	5.052887961	0.009411371887	74760.37081	471.9239379	2.05187067	0.008385761614	8.23896393
1156	4.548478643	0.01012065475	73311.26813	452.7955077	2.218323005	0.008817869842	7.764065709
1157	5.042454636	0.009510387934	74778.38166	473.0122787	2.057990621	0.008470146414	4.847177445
1158	4.528540117	0.009833467835	73079.4623	449.1886149	2.239719578	0.008888449096	4.105728716
1159	5.051978633	0.009439236166	74990.45385	473.4343518	2.048506257	0.00836505536	3.715662236
1160	5.064719134	0.009170216758	73622.46378	466.3262466	2.042670283	0.008262004444	3.740987061
1161	5.068015688	0.008933955901	73261.81222	465.264867	2.018748058	0.008027998768	4.017175157
1162	5.058958176	0.009359724384	73729.684	468.6358955	2.04144676	0.008336936542	9.008743315
1163	5.058467902	0.009091600084	72828.11074	464.5829764	2.030102423	0.008194135179	2.632377103
1164	5.060900472	0.009130753026	73897.96747	466.8849375	2.047871288	0.008273106389	5.04004071
1165	5.05789766	0.009410228662	73018.99544	468.3517949	2.018067248	0.008239895778	6.138125407
1166	5.070556912	0.009217159355	74345.29996	470.0972239	2.023109534	0.008124474662	7.852781669
1167	5.054406416	0.00918181372	73607.85522	468.1003984	2.03234212	0.008219871664	4.15001953
1168	5.073963731	0.009017139556	74334.71979	468.0136865	2.023888371	0.008030233106	6.8299489
1169	5.060456399	0.009487079871	72743.94467	467.9488468	2.01563705	0.008263518322	6.472689812
1170	5.064976679	0.009283858998	72765.2579	465.970033	2.017253323	0.008178987654	4.871816854
1171	5.060869557	0.00916123217	73479.76982	463.5610852	2.065761922	0.008388335524	6.047588941
1172	5.064798564	0.009283393807	72561.76894	465.2125537	2.019580408	0.008206389918	5.888339202
1173	5.057258184	0.009309065441	73945.89581	466.5708595	2.067263382	0.008457888058	2.94417839
1174	5.068549955	0.008992133595	72151.08273	460.8517521	2.022139715	0.008084787095	7.105720981
1175	5.058264507	0.009276459883	73075.62398	463.3127579	2.069258434	0.008502294385	3.116547299
1176	5.052511733	0.009291414486	72263.84209	463.3331355	2.038511578	0.008333392356	9.037739775
1177	5.072317194	0.008890198503	74008.08793	463.8117099	2.051146949	0.008149630255	5.485358544
1178	5.052932818	0.009347658476	72564.72138	465.0170622	2.036693612	0.008340324556	3.886965903
1179	5.052362517	0.009448976047	73271.25714	465.1099666	2.070341414	0.008555579788	7.524150444
1180	5.061384158	0.009134206101	73753.20673	466.5175793	2.045054265	0.008256751681	3.350774051
1181	5.064055808	0.009047539319	74922.04179	465.4590138	2.084279327	0.00838548114	5.401645961
1182	5.062831913	0.009070116092	73217.98745	464.0518788	2.051262301	0.008315261107	4.390506986
1183	5.07005189	0.009044140393	74494.70701	464.1767544	2.077429277	0.008352051019	4.216611616
1184	5.064489549	0.009355014719	73771.96483	469.0883061	2.027710888	0.008231174677	6.281096167
1185	5.056493374	0.009617053033	74067.64518	467.3500432	2.088764172	0.008719048579	5.097578196
1186	5.069061462	0.008718862773	74380.45953	465.6407639	2.038691171	0.008011755679	6.770928671
1187	5.051029715	0.009413335079	74510.22364	466.6119106	2.097328482	0.008657754818	5.760645008
1188	5.065090743	0.009057372195	73846.83525	466.5272521	2.038840773	0.00817769792	4.192858981
1189	5.060480217	0.009324826505	74435.18892	466.4927541	2.083757143	0.008534590818	4.840881665
1190	5.049369887	0.009231005804	74119.43978	471.5372342	2.024385342	0.008187622815	2.947144545
1191	5.070962698	0.008982384186	74263.07347	460.2999029	2.102231757	0.0084832319	6.519294941
1192	5.063882593	0.009011636969	74151.36404	470.1995645	2.01363534	0.008028429783	6.152508946
1193	5.048787051	0.009683611942	73859.98272	464.6373632	2.120751911	0.008965317637	2.394348867
1194	5.055511136	0.009185373825	74347.93544	471.5396332	2.019492206	0.008112354065	5.072721568
1195	5.05241249	0.009571041233	73970.53895	465.051651	2.119637734	0.008920686353	6.391554268
1196	5.058449943	0.009129291151	74233.39732	471.2970202	2.015887691	0.00808444717	6.333288886
1197	5.07584807	0.009287603469	74275.05083	464.2997654	2.081298757	0.008480422919	5.682484144
1198	5.054393455	0.009289449369	73858.75094	470.6526079	2.017852098	0.008168199967	4.944622336
1199	5.064832638	0.009301471176	74376.32432	464.1362031	2.101904254	0.008643821806	4.660615841
1200	5.063640211	0.009526910322	73049.06622	470.0096342	2.005078831	0.008202329358	5.93387021
1201	5.046226781	0.009935207578	71366.54997	463.7694514	2.058049276	0.008768946283	4.686035279
1202	5.055231729	0.009588709181	72643.22183	469.1359705	2.020478454	0.008372359336	7.185974045
1203	5.055236184	0.01005153708	71699.10181	466.0279439	2.053115376	0.008775738843	13.49524801
1204	5.057289349	0.009358302413	73215.75878	468.5652407	2.02056948	0.008235264943	7.074469309
1205	5.065416751	0.009992585255	70929.85559	463.8199328	2.030870957	0.008632763519	5.707501373
1206	5.059550618	0.00985008578	73402.70651	477.6760236	1.999267128	0.008314815883	6.58507625
1207	5.070780579	0.009667626986	71294.18236	461.6962347	2.037648942	0.008518295065	5.375585696
1208	5.043187702	0.009743453867	73360.75609	472.4155162	2.032198806	0.008479030447	8.910572274
1209	5.056592139	0.009524741077	71633.35055	461.044044	2.05202335	0.008520812852	4.223935485
1210	5.058354274	0.00994403523	71268.33666	463.181842	2.055100443	0.008755903444	7.960455796
1211	5.059102905	0.00972493548	72116.23066	466.2355786	2.029307697	0.008455295906	7.827370605
1212	5.054735447	0.009994242744	71124.76131	463.6704701	2.052383765	0.008776046341	4.662619145
1213	5.052866981	0.009645091178	72531.67685	466.7940649	2.045574839	0.008533770206	8.102193275
1214	5.048801066	0.009883445724	72066.87178	465.6957917	2.057353164	0.008707356422	5.332961149
1215	5.057024745	0.009709500836	72885.69494	468.7930274	2.039392828	0.00850854598	6.447562966
1216	5.053207212	0.009809529872	72429.88013	466.5442708	2.056088485	0.008664173276	4.882969954
1217	5.06331752	0.009805950591	72571.02018	469.2411413	2.021397899	0.008438874007	8.512434176
1218	5.061135569	0.009794013239	71950.65087	464.8528474	2.043372838	0.008578116385	8.103555389
1219	5.050631845	0.009682396906	72972.0207	469.2376737	2.03893191	0.008491903009	7.257984634
1220	5.050091891	0.009822459071	73775.25757	472.3770313	2.048844059	0.008578130774	6.450316689
1221	5.052972794	0.009502609065	75495.20175	474.835349	2.058994191	0.008443037984	3.367665654
1222	5.063634563	0.009468282113	73598.69388	468.4420741	2.044208991	0.008405299652	7.845810426
1223	5.050727154	0.00968247681	75585.74649	477.1570524	2.058937141	0.008531295195	7.856640712
1224	5.047766347	0.0096812664	74081.98185	471.5264019	2.05954521	0.008580610152	4.113796163
1225	5.064458399	0.009543737541	74583.81183	472.636227	2.046993062	0.008428422024	7.662728882
1226	5.057087944	0.00945096171	74091.8019	470.3170065	2.045917256	0.008384833967	6.670605215
1227	5.05392469	0.009597277448	75515.892	476.4151817	2.052120126	0.008446280271	7.998484472
1228	5.047739282	0.009652449404	73998.25996	471.878854	2.054018768	0.00854929185	6.55726616
1229	5.047808835	0.009523874179	75019.29488	473.1877742	2.067162387	0.008536525516	5.261648625
1230	5.039418876	0.00993599086	72860.0908	468.6496671	2.072894957	0.008824148857	6.227554427
1231	5.053439241	0.009526646023	73802.71569	471.096067	2.033242648	0.00835900621	4.862510683
1232	5.06793485	0.009775317401	72258.01985	466.1481367	2.042674473	0.00857722381	6.838347379
1233	5.067900474	0.009827210393	73910.98914	475.2129849	2.007315837	0.008319061183	6.880963459
1234	5.046067954	0.009800451326	72875.08637	467.8364564	2.063023577	0.00868704011	4.439433121
1235	5.05902666	0.009674750598	73195.98645	470.336582	2.028497894	0.008411918473	4.903408199
1236	5.058382247	0.009662410579	72856.67074	467.0164101	2.050621348	0.008543549091	9.360591735
1237	5.039532221	0.0097343737	73288.2486	470.6326257	2.048229068	0.008563272933	4.784164501
1238	5.044189036	0.009916986896	72891.2773	468.7238691	2.067498692	0.00877267447	6.290578397
1239	5.04871956	0.009454893606	73459.72443	469.2472537	2.041997458	0.008407712085	5.231114789
1240	5.035845315	0.01000904407	71781.01905	465.1957155	2.073187012	0.008886709969	6.393441155
1241	5.054872133	0.009737797072	72577.77434	465.8138405	2.056297986	0.008608497844	4.613529721
1242	5.039551555	0.01012515969	71675.00592	466.4627401	2.069707748	0.008945190702	9.285960369
1243	5.045882064	0.009591321369	72631.45472	463.7938681	2.067723445	0.008614813606	5.98791286
1244	5.065497406	0.009608195375	72353.63463	464.8142253	2.036702036	0.008427337588	4.434642384
1245	5.056640801	0.00987896755	72214.9823	466.53553	2.053168011	0.008687957019	7.545054017
1246	5.053104461	0.009856168713	72519.50443	467.7580328	2.050957998	0.008651535781	4.716548916
1247	5.042323677	0.009995885068	72439.02154	467.3331996	2.070437812	0.008832664421	5.35235817
1248	5.060163068	0.009412615222	71893.68339	460.9872699	2.056372959	0.008509355357	3.667380264
1249	5.053305122	0.009781567623	72942.75084	468.050869	2.058813836	0.008654409857	4.105711123
1250	5.037916437	0.01006411748	72545.86146	468.9022966	2.066501995	0.00883394	7.599551492
1251	5.043958669	0.00986473531	72394.13772	466.2488037	2.070813453	0.008793648229	5.779128517
1252	5.056121596	0.009739569999	73072.30115	468.2001944	2.051757516	0.008568924619	7.017582084
1253	5.052483261	0.00971240429	72595.6926	466.0872791	2.059031291	0.008631096374	3.180175507
1254	5.044487424	0.009967131638	72978.47865	469.7963703	2.062114291	0.008750415773	7.55542185
1255	5.063694398	0.009720936955	72770.08324	467.617358	2.033523235	0.00843948194	6.723549466
1256	5.057662173	0.009582232157	73057.93283	466.6957584	2.055379313	0.008528081617	7.797265531
1257	5.052061317	0.009703978278	72680.08263	466.0775899	2.06413327	0.00866267959	6.55354257
1258	5.064526086	0.009933643709	73501.46751	472.2091721	2.034628541	0.008527381355	9.93579509
1259	5.058490346	0.009428596983	73171.25682	465.7618915	2.053719034	0.008448327429	4.154091369
1260	5.049887496	0.009838996421	71651.5794	464.6926045	2.044178756	0.008613794569	5.786033424
1261	5.050415048	0.009623900213	74558.90893	471.3072004	2.076609004	0.008650697337	3.888614563
1262	5.050293098	0.009997741156	71575.31811	466.328369	2.043264336	0.008703424208	5.501016972
1263	5.03846459	0.00985691099	74119.00698	471.6179448	2.080829585	0.008781987424	5.121782629
1264	5.063737301	0.009556365578	72005.66883	463.5357809	2.034702948	0.008412929051	4.698326974
1265	5.046238323	0.009936823569	73814.65258	471.8575129	2.072111231	0.00878156825	5.603784842
1266	5.064356601	0.009741460015	71649.36179	463.9539295	2.031694073	0.008481138555	4.390613664
1267	5.055163124	0.009683691197	74164.88852	470.9643904	2.066594835	0.008619795273	5.001253025
1268	5.05156138	0.009839567718	71391.17472	463.9753626	2.046093089	0.008653916143	4.597873162
1269	5.053450156	0.009593587446	74199.88713	469.8578422	2.065903315	0.008559987546	6.969047715
1270	5.045465407	0.009610371503	74923.11881	474.8428904	2.0537785	0.008490066713	7.031899549
1271	5.059326199	0.009576712171	73887.90265	464.7866145	2.102666953	0.00878450263	5.955131106
1272	5.046852647	0.009762507145	74923.83271	476.7473016	2.046189252	0.008511050263	6.6508299
1273	5.034892132	0.01024456136	73574.76746	469.5273605	2.12650261	0.009285103643	12.0122665
1274	5.054322485	0.009490433498	75338.02486	475.8287537	2.044573919	0.00837363665	5.833184553
1275	5.056078567	0.01005797382	73330.02574	467.9125164	2.099311559	0.009016726991	5.261301076
1276	5.060643002	0.009674472302	74949.70364	476.4848453	2.025454915	0.008322161363	10.42746536
1277	5.049548865	0.01010571104	73427.36383	468.1692006	2.10691915	0.009079113335	6.707260203
1278	5.048996009	0.009806619679	74449.24253	475.5081159	2.043144901	0.008525668083	8.743976524
1279	5.054927123	0.01023857926	73732.91547	471.9567045	2.09178049	0.009039810795	10.7998572
1280	5.064254844	0.009533104436	74651.25637	475.527915	2.010937979	0.008198547673	8.105593336
1281	5.070978986	0.009116142961	73804.35107	469.0181899	2.007438051	0.008018924665	7.089930838
1282	5.058774803	0.009377069761	74801.33237	474.6045062	2.020759641	0.008196146657	5.440108953
1283	5.056159589	0.00945821927	73376.96894	470.2649598	2.01564281	0.008228539391	6.424456477
1284	5.064446971	0.009030968562	75806.13005	475.0991335	2.020297605	0.008004149913	8.67822253
1285	5.075436789	0.008892749039	73917.77462	467.8358404	2.003807674	0.007893704629	9.091306265
1286	5.05864578	0.009138236698	75687.72586	475.4116787	2.025511763	0.008090488514	7.65677003
1287	5.068341884	0.009108855796	73846.47634	469.5612305	2.00265312	0.007982171031	6.298306796
1288	5.04845528	0.009442667412	75089.61915	475.5431468	2.033165341	0.008294277821	4.692762564
1289	5.069101584	0.008828392813	74193.62532	468.937971	2.007377924	0.007895381153	9.951214748
1290	5.061911589	0.009479409199	72653.50147	463.7571486	2.059611594	0.008529256198	5.425583554
1291	5.057085188	0.009683373789	72954.04715	468.4457617	2.038475897	0.008470891853	5.422068829
1292	5.068911687	0.009209467165	73052.44173	463.1200732	2.052459169	0.008339465261	5.134094732
1293	5.055697357	0.009470912884	72774.27239	465.7304887	2.042072869	0.00840188975	8.688710669
1294	5.065359691	0.009354555675	73107.88377	464.3473624	2.05792271	0.008446724336	6.286572658
1295	5.067415599	0.009420519327	72180.28711	463.4799896	2.031508655	0.008337563679	6.495148585
1296	5.048429913	0.009420634586	73276.25498	464.795466	2.07469088	0.008575196647	5.633213076
1297	5.074526622	0.008941590865	73042.32781	462.3052271	2.029093153	0.008060985528	7.610549868
1298	5.061158242	0.009375775983	72947.09413	463.7537343	2.060831579	0.008470710434	7.780624402
1299	5.052990197	0.009330908743	72502.98546	462.9752445	2.053942324	0.008431766456	6.855617643
1300	5.060661614	0.009325485246	75443.64491	475.0979486	2.030067772	0.008196678452	4.915770827
1301	5.065478618	0.009374547994	73434.95928	467.8758805	2.036782548	0.008329999352	9.744216444
1302	5.063955532	0.009109804491	75549.1232	474.3334626	2.02866647	0.008109279887	9.39552763
1303	5.074288867	0.009093195295	72962.57711	463.6207249	2.030367576	0.008162800325	14.20976745
1304	5.07560433	0.009084697776	75564.05465	473.591775	2.018613956	0.008009207111	8.486427017
1305	5.061441157	0.009653599732	72371.51622	466.4505825	2.042129682	0.008538117862	6.830448104
1306	5.070143181	0.009253530845	75277.24357	474.1740379	2.020346963	0.008104442555	8.131397236
1307	5.061261857	0.009520481043	73035.12931	467.6277906	2.032069098	0.008362680275	7.572672695
1308	5.064336732	0.009322910991	75359.66131	474.8804872	2.024187743	0.008148472091	8.937662719
1309	5.058105259	0.009346676165	72992.51928	465.4721708	2.046542942	0.008386116991	8.938100089
1310	5.063035946	0.009279768908	74690.17757	470.0237595	2.049309639	0.008311562812	6.89825522
1311	5.068056715	0.009082195374	72772.43589	467.4244588	1.990632887	0.007968079794	9.51225128
1312	5.078506652	0.009097739549	73880.64091	466.419446	2.033861012	0.008163938896	6.049602082
1313	5.061693912	0.009182448654	72762.50644	467.8113098	1.994640435	0.008023668549	12.0797735
1314	5.05367109	0.009608802254	74457.7864	472.730452	2.054682106	0.008514202758	3.303249973
1315	5.070965878	0.00927562229	72610.08823	468.4133343	1.980033284	0.00797471186	6.323232928
1316	5.05936645	0.009345777922	74416.57673	469.2449526	2.062697673	0.008447415674	8.92121932
1317	5.071824364	0.008957642346	72497.92956	465.3659656	1.983560806	0.007857347383	12.10061932
1318	5.053253648	0.009572273736	73988.68412	469.9776941	2.066526598	0.008599541953	13.37620078
1319	5.073015119	0.009047326987	73057.14368	468.1921394	1.977019664	0.007832573597	6.407038603
1320	5.046010671	0.0100640572	73092.24766	469.237198	2.082867043	0.008927120115	5.437678356
1321	5.054737782	0.01027136222	72698.79555	459.0058121	2.185535319	0.009695900019	5.407182236
1322	5.060458361	0.009868406995	72043.13508	463.9060368	2.070529482	0.008788746999	8.195089495
1323	5.054101105	0.01011419048	72835.05522	458.6939982	2.179927708	0.009576353114	4.60674202
1324	5.063630974	0.009588099189	72894.35528	464.0249896	2.071716203	0.008634477288	3.546968326
1325	5.059356497	0.01058321544	72150.73702	462.9511523	2.162636667	0.009759573951	7.787881276
1326	5.059551024	0.009744100282	73085.69792	466.274401	2.066760528	0.008652530655	5.436924107
1327	5.052502379	0.01017831987	72979.93644	461.4126962	2.166950621	0.009522023449	3.99202331
1328	5.054616518	0.009827422156	73053.38503	467.447203	2.075937637	0.00878838237	7.434612886
1329	5.051505037	0.01031621228	72969.7192	462.8710454	2.159137196	0.009542667566	7.283986073
